,pull request number,pull request merged,commit date,success,not run,breaks build,breaks test-suite,breaks doc,broken plugins nb,broken libraries nb
d4e2941,9645,True,2019-05-20T23:30:19Z,False,True,False,False,False,0,0
4782fdd,9645,True,2019-05-20T23:39:38Z,False,False,False,False,False,0,0
e11e11c,9645,True,2019-05-20T23:44:04Z,False,False,False,True,False,6,1
8786dda,9645,True,2019-05-23T01:18:49Z,False,False,False,False,False,5,0
c54ebf4,9645,True,2019-06-05T17:30:01Z,False,False,False,False,False,5,0
ec0d81d,9645,True,2019-06-07T19:28:07Z,False,True,False,False,False,0,0
6417f4f,9645,True,2019-06-07T20:03:21Z,False,False,False,False,False,4,0
1b6c60f,9645,True,2019-06-07T20:49:50Z,False,False,False,False,False,3,0
e3166ed,9645,True,2019-06-08T16:48:29Z,False,True,False,False,False,0,0
0a50108,9645,True,2019-06-08T16:48:45Z,True,False,False,False,False,0,0
9fc5157,9645,True,2019-06-08T17:01:28Z,True,False,False,False,False,0,0
18a5ef1,9645,True,2019-06-08T17:14:55Z,False,True,False,False,False,0,0
0166754,9645,True,2019-06-08T17:16:09Z,True,,,,,,
b47c61a,9645,True,2019-06-09T12:35:37Z,False,False,False,True,False,3,0
d0cf98e,9645,True,2019-06-09T15:06:00Z,False,False,False,False,False,2,0
8a44bd8,9645,True,2019-06-11T00:17:33Z,False,True,False,False,False,0,0
c60fd2c,9645,True,2019-06-11T00:21:45Z,False,False,True,False,False,0,0
fcd9498,9645,True,2019-06-11T00:23:36Z,False,False,False,False,False,1,1
2e4f6ce,9645,True,2019-06-11T00:27:09Z,True,,,,,,
b13edcf,9645,True,2019-06-11T01:03:37Z,True,,,,,,
59177f1,9645,True,2019-06-11T02:40:48Z,True,,,,,,
91b026b,9645,True,2019-06-12T14:39:02Z,False,False,False,False,False,0,1
a905c32,9645,True,2019-06-15T18:01:37Z,False,False,False,False,False,0,1
3b9ffae,9645,True,2019-06-15T20:10:19Z,True,,,,,,
b50537a,9566,True,2019-06-07T16:21:23Z,True,,,,,,
963fd31,9641,False,2019-06-07T17:19:35Z,False,False,True,False,False,0,0
4cb39a4,9642,False,2019-06-07T17:19:59Z,False,False,True,False,False,0,0
70e8c65,9642,False,2019-02-24T02:29:28Z,False,False,True,False,False,0,0
100d796,9642,False,2019-02-24T02:47:37Z,False,False,True,False,False,0,0
5f4779f,9642,False,2019-02-24T02:51:26Z,False,True,False,False,False,0,0
78ec08d,9642,False,2019-02-24T03:15:37Z,False,False,True,False,False,0,0
6986b4e,9642,False,2019-02-24T03:46:30Z,False,False,False,False,False,6,0
5a8a4c6,9642,False,2019-03-04T01:34:21Z,False,False,False,True,False,6,0
33e9b45,9642,False,2019-03-28T00:22:13Z,False,False,False,False,False,7,0
db12b86,9642,False,2019-03-28T14:47:20Z,False,False,False,False,False,7,0
587a2e7,9642,False,2019-04-05T17:10:06Z,False,False,False,False,False,6,0
ed8c32e,9642,False,2019-05-01T05:54:01Z,False,False,False,False,False,6,0
bc7aa19,9642,False,2019-05-20T20:55:29Z,False,False,False,True,False,6,1
5d6ee3a,9642,False,2019-05-23T01:17:14Z,False,False,False,False,False,5,0
4b6b1a8,9642,False,2019-06-05T17:25:07Z,False,False,False,False,False,4,0
b26075d,9641,False,2019-02-24T00:57:59Z,False,False,True,False,False,0,0
db8ba65,9641,False,2019-02-24T03:17:22Z,False,False,False,False,False,6,0
62d1f05,9641,False,2019-03-04T01:31:22Z,False,False,False,False,False,6,0
61f4d71,9641,False,2019-03-28T00:14:30Z,False,False,False,False,False,7,0
e1f1851,9641,False,2019-03-28T14:45:47Z,False,False,False,False,False,7,0
437a160,9641,False,2019-04-03T02:32:24Z,False,False,False,False,False,5,0
9747900,9641,False,2019-04-05T17:09:44Z,False,False,False,False,False,6,0
905f823,9641,False,2019-05-01T05:52:24Z,False,False,False,False,False,6,0
ed9161b,9641,False,2019-05-20T20:42:09Z,False,False,False,True,False,6,1
18b0efa,9641,False,2019-05-22T02:53:17Z,False,False,False,False,False,5,0
4cc1015,9641,False,2019-05-23T01:17:01Z,False,False,False,False,False,5,0
ae24584,9641,False,2019-06-05T17:20:12Z,False,False,False,False,False,4,0
f35966a,9566,True,2019-04-30T13:43:10Z,True,,,,,,
4ef57ed,9638,False,2019-05-01T05:51:24Z,False,False,False,False,False,6,0
be5d8f8,9638,False,2019-02-23T19:03:04Z,True,False,False,False,False,0,0
0a93dc7,9638,False,2019-02-23T19:11:30Z,True,False,False,False,False,0,0
61ba62e,9638,False,2019-03-04T01:28:08Z,False,False,False,True,False,6,0
08ff5d1,9638,False,2019-03-28T00:13:36Z,False,False,False,False,False,7,0
fb29501,9638,False,2019-03-28T13:44:05Z,False,False,False,False,False,7,0
12007e6,9638,False,2019-04-03T02:31:54Z,False,False,False,False,False,5,0
cb72ae9,9638,False,2019-04-05T17:05:28Z,False,False,False,False,False,6,0
756cde1,9636,False,2019-03-03T20:42:00Z,False,False,True,False,False,0,0
706931d,9636,False,2019-02-23T16:36:35Z,True,,,,,,
786d314,9636,False,2019-02-28T12:01:18Z,True,,,,,,
dee6732,9636,False,2019-03-02T03:30:31Z,True,False,False,False,False,0,0
74b2247,9636,False,2019-03-02T03:34:57Z,False,True,False,False,False,0,0
6fe6777,9636,False,2019-03-02T03:36:03Z,True,,,,,,
faee7fa,9635,False,2019-06-16T14:23:04Z,False,True,False,False,False,0,0
9458db8,9635,False,2019-02-23T14:35:30Z,False,True,False,False,False,0,0
07bec3b,9635,False,2019-02-23T15:14:09Z,False,True,False,False,False,0,0
50ea838,9635,False,2019-02-23T15:14:53Z,False,False,False,True,False,0,0
ad62bdb,9635,False,2019-02-23T15:51:41Z,False,False,False,False,False,0,0
45e52de,9635,False,2019-02-23T17:07:36Z,True,False,False,False,False,0,0
7d053f7,9635,False,2019-02-23T17:09:07Z,True,False,False,False,False,0,0
0a33c34,9635,False,2019-02-23T17:33:05Z,False,False,False,False,False,0,1
1e18131,9635,False,2019-02-23T20:29:22Z,False,False,False,False,False,0,0
c08fc54,9635,False,2019-03-12T09:19:09Z,False,False,True,False,False,0,0
403883e,9635,False,2019-03-28T00:12:24Z,False,False,True,False,False,0,0
a41ee9e,9635,False,2019-04-30T20:11:24Z,False,False,True,False,False,0,0
c4f487c,9635,False,2019-04-30T20:15:39Z,False,False,True,False,False,0,0
46665f8,9632,True,2019-02-25T13:08:25Z,True,,,,,,
fd98b71,9632,True,2019-02-22T16:44:43Z,True,,,,,,
ab1fd66,9627,True,2019-03-11T12:36:03Z,True,,,,,,
12e12a8,9627,True,2019-02-22T13:49:09Z,True,,,,,,
4873d4c,9627,True,2019-02-26T11:54:19Z,False,False,False,False,False,1,0
688bf07,9627,True,2019-02-28T13:28:27Z,False,False,False,True,False,0,0
24f8332,9626,True,2019-02-22T13:19:46Z,True,False,False,False,False,0,0
196de2c,9626,True,2019-02-22T13:45:10Z,True,,,,,,
8541a43,9624,True,2019-03-01T14:01:23Z,True,,,,,,
32a33a7,9624,True,2019-02-21T17:45:10Z,False,False,True,True,False,0,2
9d7e34e,9624,True,2019-02-22T08:35:09Z,True,,,,,,
3a22026,9624,True,2019-02-22T14:38:05Z,True,False,False,False,False,0,0
adc2546,9624,True,2019-02-22T15:03:29Z,True,,,,,,
7d0f3c1,9624,True,2019-02-25T08:15:49Z,True,,,,,,
a3fd71d,9624,True,2019-03-01T11:19:26Z,True,,,,,,
e0b045d,9624,True,2019-03-01T13:18:32Z,True,,,,,,
d0c1236,9622,True,2019-02-27T08:49:38Z,True,,,,,,
767e52a,9622,True,2019-02-21T14:23:56Z,False,False,False,False,False,0,0
262fae6,9621,True,2019-02-27T12:06:59Z,True,,,,,,
fa7f2b7,9621,True,2019-02-21T14:07:45Z,False,False,True,False,False,0,0
e3b64e8,9620,True,2019-02-21T12:40:03Z,True,,,,,,
5a760ab,9619,True,2019-02-28T13:27:59Z,True,,,,,,
1d3449f,9619,True,2019-02-21T12:12:50Z,False,False,False,True,False,0,1
fd4e53f,9619,True,2019-02-22T14:04:30Z,False,False,True,False,False,0,0
c3e5940,9619,True,2019-02-26T12:21:44Z,False,False,False,False,False,1,0
a6f9a87,9618,True,2019-02-21T12:01:30Z,False,False,True,True,True,13,18
2abf803,9614,True,2019-02-21T11:43:17Z,False,False,False,False,False,0,1
1a3fbba,9614,True,2019-02-20T22:22:20Z,True,,,,,,
4d20972,9612,True,2019-02-26T13:54:22Z,True,,,,,,
0d95879,9612,True,2019-02-20T16:54:51Z,False,False,False,True,False,0,0
1c15d8e,9612,True,2019-02-26T09:41:50Z,False,False,False,False,False,1,0
b46b8cb,9610,True,2019-02-28T14:44:29Z,True,,,,,,
3b2ad33,9610,True,2019-02-20T15:36:56Z,True,,,,,,
bf81c76,9609,False,2019-05-23T07:11:51Z,False,False,False,False,False,1,1
f5a2899,9609,False,2019-02-20T11:02:51Z,False,True,False,False,False,0,0
bad7356,9609,False,2019-02-20T11:03:55Z,False,False,False,True,False,0,0
0d624ae,9609,False,2019-02-20T13:19:01Z,False,False,False,False,False,0,0
bcc309c,9609,False,2019-02-22T14:23:32Z,False,False,False,False,False,0,1
d5ad8d3,9609,False,2019-03-15T11:29:24Z,False,False,False,False,False,0,1
5219c12,9609,False,2019-03-15T14:15:19Z,False,False,False,False,False,3,1
1304f59,9609,False,2019-03-18T12:02:05Z,False,False,True,False,False,0,0
0afd459,9607,False,2019-02-20T02:15:16Z,True,,,,,,
7282163,9605,True,2019-04-24T13:32:25Z,True,,,,,,
b913711,9605,True,2019-02-19T17:23:42Z,False,True,False,False,False,0,0
7634684,9605,True,2019-02-19T17:29:15Z,False,False,False,True,True,8,0
5ab5585,9605,True,2019-02-20T12:11:22Z,False,False,False,True,False,7,0
d9699a9,9605,True,2019-02-21T02:45:21Z,False,False,False,True,True,6,2
2a42fa6,9605,True,2019-02-23T17:23:05Z,True,False,False,False,False,0,0
6e52783,9605,True,2019-02-23T17:28:56Z,False,False,False,True,False,5,0
d8cdea4,9605,True,2019-02-28T12:01:43Z,False,False,False,True,False,3,0
c55dc46,9605,True,2019-03-01T11:37:55Z,False,False,False,True,False,3,0
c78d27d,9605,True,2019-03-02T03:23:29Z,False,False,False,False,False,3,0
86b7cd7,9605,True,2019-03-11T13:16:15Z,False,False,False,False,False,2,0
ab2c025,9605,True,2019-03-15T19:36:31Z,False,False,False,True,False,5,1
cb45130,9605,True,2019-03-16T19:39:16Z,False,False,False,False,False,4,1
00e129c,9605,True,2019-03-20T00:38:10Z,False,False,False,False,False,3,0
4d36d52,9605,True,2019-03-21T00:11:23Z,False,True,False,False,False,0,0
fd4bce7,9605,True,2019-03-21T00:41:24Z,False,False,False,False,False,4,0
f669693,9605,True,2019-03-21T01:22:29Z,False,False,False,False,False,4,0
dda288b,9605,True,2019-03-27T23:11:57Z,False,False,False,False,False,4,0
ac481ab,9605,True,2019-03-28T04:08:30Z,False,False,False,False,False,2,0
f8ef7ee,9605,True,2019-04-01T19:46:57Z,False,False,False,False,False,4,2
0db1f84,9605,True,2019-04-04T23:32:33Z,False,False,False,False,False,4,2
95f03ab,9605,True,2019-04-05T13:09:26Z,False,False,False,False,False,3,0
82afcea,9605,True,2019-04-10T23:36:40Z,False,False,False,False,False,3,0
352652b,9605,True,2019-04-23T15:06:22Z,False,False,False,False,False,4,0
12da73e,9604,True,2019-02-19T14:09:51Z,True,,,,,,
032398f,9603,True,2019-02-19T12:04:09Z,True,,,,,,
565cefd,9602,True,2019-02-25T13:12:10Z,True,,,,,,
9a83cb5,9602,True,2019-02-19T10:31:54Z,False,False,False,True,False,1,4
42189bb,9602,True,2019-02-21T10:48:23Z,False,False,False,False,False,0,1
4a364c6,9602,True,2019-02-22T13:10:18Z,False,False,False,False,False,1,2
d831de2,9602,True,2019-02-22T19:48:25Z,False,False,False,False,False,0,0
33e575e,9602,True,2019-02-22T22:49:32Z,False,False,False,False,False,0,0
7c35822,9602,True,2019-02-25T09:05:31Z,False,False,False,False,False,0,0
57f7d6f,9602,True,2019-02-25T10:33:18Z,False,False,False,False,False,0,0
1dd6403,9600,True,2019-02-18T16:44:55Z,False,False,False,False,False,1,0
c00895f,9599,True,2019-02-18T15:35:59Z,False,False,False,False,False,1,0
7e03019,9597,True,2019-02-18T14:33:10Z,False,False,False,True,False,1,0
31f3330,9596,True,2019-02-19T12:04:42Z,True,,,,,,
de5f6dd,9596,True,2019-02-18T13:41:55Z,False,False,False,False,False,1,0
f70820d,9594,True,2019-03-01T17:43:01Z,True,,,,,,
8479a6f,9594,True,2019-02-18T13:05:28Z,False,False,False,True,False,1,0
88db0e0,9594,True,2019-02-28T09:52:04Z,False,False,False,True,False,0,0
059373d,9594,True,2019-02-28T14:01:23Z,True,,,,,,
136b61a,9592,True,2019-02-18T12:29:35Z,False,False,False,False,False,2,0
3e9767b,9591,False,2019-02-18T01:21:29Z,True,,,,,,
3863a97,9590,True,2019-02-18T01:52:07Z,True,,,,,,
56c5a02,9590,True,2019-02-17T21:04:12Z,False,True,False,False,False,0,0
c5b4230,9590,True,2019-02-17T21:07:55Z,False,True,False,False,False,0,0
6d5bb1c,9590,True,2019-02-17T21:08:53Z,False,False,False,False,False,0,0
7b1d97f,9590,True,2019-02-17T22:04:26Z,False,False,False,False,False,0,0
37143b3,9590,True,2019-02-18T00:20:14Z,False,False,False,True,False,0,0
fdad177,9590,True,2019-02-18T01:15:36Z,False,True,False,False,False,0,0
6d54c0f,9589,True,2019-02-17T01:22:50Z,True,,,,,,
2f2252d,9589,True,2019-02-17T00:47:58Z,False,False,False,False,False,0,1
d6f8881,9588,True,2019-02-20T12:34:15Z,True,,,,,,
0539234,9588,True,2019-02-17T00:03:12Z,False,False,False,False,False,0,1
290aacc,9588,True,2019-02-17T00:26:50Z,False,True,False,False,False,0,0
eb20cca,9588,True,2019-02-17T00:35:38Z,True,False,False,False,False,0,0
aae49ce,9588,True,2019-02-17T02:07:54Z,False,True,False,False,False,0,0
93e8306,9588,True,2019-02-17T02:10:06Z,False,False,False,True,False,0,0
5649771,9588,True,2019-02-17T10:59:44Z,False,False,False,True,False,0,0
586c9ab,9588,True,2019-02-17T11:14:19Z,False,False,False,True,False,0,0
f39173f,9588,True,2019-02-17T11:43:48Z,False,False,False,False,False,0,0
4a4691e,9588,True,2019-02-17T12:19:49Z,False,False,False,True,False,0,0
55c3e7a,9588,True,2019-02-17T13:09:37Z,False,False,True,False,False,0,0
25ec12f,9588,True,2019-02-17T13:34:28Z,False,False,True,False,False,0,0
8e0555f,9588,True,2019-02-17T14:08:47Z,True,False,False,False,False,0,0
49b1291,9588,True,2019-02-17T14:32:57Z,False,False,True,False,False,0,0
e5f5221,9588,True,2019-02-17T15:46:40Z,True,False,False,False,False,0,0
19b4f39,9588,True,2019-02-17T15:48:16Z,True,False,False,False,False,0,0
ae5bc8b,9588,True,2019-02-17T16:51:05Z,False,False,False,True,False,12,13
ca00985,9588,True,2019-02-17T17:50:23Z,True,False,False,False,False,0,0
3ede6cd,9588,True,2019-02-17T18:10:17Z,False,False,False,True,False,0,0
10678e0,9588,True,2019-02-17T19:07:30Z,False,False,False,True,False,0,0
16a4215,9588,True,2019-02-17T20:32:58Z,True,False,False,False,False,0,0
f3e5141,9588,True,2019-02-17T21:25:18Z,True,,,,,,
1f04f78,9588,True,2019-02-18T18:55:49Z,False,False,True,False,False,1,0
1241047,9588,True,2019-02-19T15:47:29Z,True,,,,,,
ee70c12,9588,True,2019-02-19T16:46:53Z,True,,,,,,
cfaf9d2,9586,True,2019-03-18T12:01:50Z,False,False,False,True,False,0,0
c899b30,9586,True,2019-02-15T18:33:17Z,True,,,,,,
f8ed1bd,9586,True,2019-03-12T13:39:19Z,False,True,False,False,False,0,0
ec3ab8d,9586,True,2019-03-12T13:24:44Z,False,False,False,True,True,0,1
dd61794,9586,True,2019-03-14T12:27:20Z,False,False,False,False,False,0,1
e4c7051,9578,True,2019-02-25T10:05:35Z,True,,,,,,
05c7499,9578,True,2019-02-14T16:41:25Z,False,False,False,False,False,1,0
114669a,9578,True,2019-02-14T20:59:46Z,False,False,False,True,False,1,0
cd6bcdb,9578,True,2019-02-18T13:55:45Z,False,False,False,True,False,0,0
12aacdd,9578,True,2019-02-20T10:20:36Z,True,,,,,,
10cbebd,9578,True,2019-02-22T14:31:50Z,False,False,False,False,False,0,0
647c167,9577,True,2019-02-18T08:19:23Z,True,,,,,,
c8b3e02,9577,True,2019-02-14T14:48:42Z,False,False,False,False,False,1,0
e8419ba,9576,True,2019-02-22T13:39:31Z,True,,,,,,
1e0e65a,9576,True,2019-02-14T15:33:34Z,False,False,False,False,False,1,0
94398ea,9576,True,2019-02-16T15:24:16Z,False,False,False,False,False,0,0
f12e949,9576,True,2019-02-16T16:47:53Z,False,False,False,True,False,0,0
0e473fe,9576,True,2019-02-16T16:56:03Z,False,True,False,False,False,0,0
cca6fcd,9576,True,2019-02-16T16:56:51Z,True,,,,,,
2e0fb9b,9576,True,2019-02-20T12:32:51Z,False,False,False,False,False,0,0
18a922e,9576,True,2019-02-20T12:58:39Z,True,,,,,,
1f03d39,9576,True,2019-02-21T19:04:19Z,False,False,True,True,False,0,1
91fb98c,9576,True,2019-02-21T21:46:38Z,True,,,,,,
d1c5bce,9576,True,2019-02-22T10:54:05Z,True,,,,,,
b84484a,9574,False,2019-02-14T13:31:36Z,False,False,False,False,False,1,0
57c69e8,9571,True,2019-02-14T09:25:01Z,False,False,False,False,False,1,0
45f659b,9571,True,2019-02-13T17:33:46Z,False,False,False,True,False,1,0
370b66e,9570,True,2019-02-13T16:54:35Z,False,False,False,True,False,1,0
2533f5c,9570,True,2019-02-13T20:40:17Z,False,False,False,False,False,1,1
0e82d6b,9570,True,2019-02-16T18:44:39Z,False,False,False,True,False,0,0
355f6ec,9570,True,2019-02-16T19:02:06Z,True,,,,,,
c5ea163,9570,True,2019-02-28T14:59:18Z,True,,,,,,
ad6f375,9570,True,2019-02-28T14:55:32Z,True,False,False,False,False,0,0
ebb3285,9570,True,2019-02-28T14:57:38Z,True,False,False,False,False,0,0
0a46506,9568,True,2019-02-18T13:43:36Z,False,False,False,False,False,1,0
6777793,9568,True,2019-02-13T12:28:34Z,False,False,False,False,False,1,0
8f89e72,9568,True,2019-02-13T14:50:46Z,False,False,True,False,False,1,0
8391192,9568,True,2019-02-13T19:30:37Z,False,False,False,False,False,2,1
1a5a489,9568,True,2019-02-18T12:04:04Z,False,False,False,False,True,2,0
d31056e,9567,True,2019-02-23T15:53:53Z,True,,,,,,
d7bd2ad,9567,True,2019-02-12T21:56:28Z,False,False,False,False,False,3,0
7dd5f2b,9567,True,2019-02-12T22:47:51Z,False,False,False,False,False,1,0
2f7ff0d,9567,True,2019-02-12T23:37:14Z,True,False,False,False,False,0,0
ec14408,9567,True,2019-02-13T00:24:09Z,True,,,,,,
8b9170c,9567,True,2019-02-13T21:29:05Z,True,,,,,,
c723479,9567,True,2019-02-18T18:48:26Z,False,True,False,False,False,0,0
ae11e69,9567,True,2019-02-19T16:27:26Z,True,,,,,,
52d4a79,9567,True,2019-02-21T22:52:53Z,False,False,False,False,False,0,1
185997b,9566,True,2019-06-09T12:26:59Z,True,,,,,,
b5675d7,9566,True,2019-02-12T19:36:13Z,False,True,False,False,False,0,0
6d74f7f,9566,True,2019-02-12T19:38:54Z,False,False,True,True,False,7,0
5497382,9566,True,2019-02-13T00:56:08Z,False,False,False,True,False,8,0
947ddd5,9566,True,2019-02-13T02:19:32Z,False,False,False,True,False,8,0
f09c439,9566,True,2019-02-13T10:03:58Z,False,False,False,False,False,0,1
d49da3a,9566,True,2019-02-13T10:23:11Z,False,False,False,True,False,7,0
d9bd4be,9566,True,2019-02-13T17:22:38Z,False,False,False,True,False,8,0
4b01f35,9566,True,2019-02-14T11:45:49Z,False,False,False,True,False,8,0
ac99379,9566,True,2019-02-16T23:26:56Z,False,False,False,False,False,7,0
c4b0221,9566,True,2019-02-22T01:12:21Z,False,False,False,True,False,7,1
a661a74,9566,True,2019-02-23T17:17:53Z,True,False,False,False,False,0,0
a516625,9566,True,2019-03-04T01:25:17Z,False,False,False,False,False,6,0
830a6c8,9566,True,2019-03-27T23:23:04Z,False,False,False,False,False,6,0
bc5301e,9566,True,2019-03-28T13:05:19Z,True,False,False,False,False,0,0
df81ea8,9566,True,2019-03-28T14:08:02Z,True,False,False,False,False,0,0
763a205,9566,True,2019-03-28T18:41:13Z,False,False,False,False,False,7,0
08012f9,9566,True,2019-03-29T17:01:33Z,True,,,,,,
f68a070,9566,True,2019-03-30T16:24:40Z,True,,,,,,
4fd2f2e,9566,True,2019-04-05T12:41:51Z,True,False,False,False,False,0,0
ab0e413,9566,True,2019-04-05T12:53:51Z,True,False,False,False,False,0,0
da1d373,9566,True,2019-04-05T14:19:59Z,True,,,,,,
daa6afc,9566,True,2019-04-09T10:32:45Z,True,,,,,,
c8d7c03,9566,True,2019-04-10T14:29:15Z,True,,,,,,
54b8a6d,9566,True,2019-04-11T12:07:42Z,False,False,False,False,False,6,0
89868c0,9566,True,2019-04-11T17:38:13Z,True,,,,,,
72de08d,9566,True,2019-04-25T16:57:52Z,True,,,,,,
97e2c9b,9566,True,2019-06-05T10:35:04Z,False,False,True,False,False,0,0
6a3d250,9566,True,2019-06-05T11:14:34Z,False,False,True,False,False,0,0
6d8db6b,9566,True,2019-06-05T15:49:39Z,True,False,False,False,False,0,0
8be905a,9566,True,2019-06-05T15:54:45Z,True,False,False,False,False,0,0
0b27c26,9566,True,2019-06-05T16:16:36Z,False,False,False,False,False,3,0
289bd95,9566,True,2019-06-05T17:02:52Z,True,False,False,False,False,0,0
d0d470b,9566,True,2019-06-05T17:10:16Z,False,False,False,False,False,1,0
bb09b60,9566,True,2019-06-05T18:22:50Z,False,False,False,False,False,1,0
21d3361,9566,True,2019-06-07T13:29:53Z,False,False,False,False,False,1,0
d07247a,9565,False,2019-02-12T13:20:18Z,False,False,False,False,False,0,4
3e9c131,9564,True,2019-02-11T06:02:59Z,True,,,,,,
6d20530,9563,True,2019-02-12T16:03:53Z,True,,,,,,
eef8224,9563,True,2019-02-12T11:10:30Z,True,,,,,,
fad095c,9561,True,2019-02-18T17:15:44Z,False,False,False,False,False,1,0
f6e7e6c,9561,True,2019-02-12T03:32:47Z,False,True,False,False,False,0,0
f8e91e0,9561,True,2019-02-12T03:36:48Z,True,,,,,,
f899c7b,9561,True,2019-02-12T18:41:25Z,True,,,,,,
49ed4b7,9560,True,2019-02-14T15:30:28Z,True,,,,,,
577b51e,9560,True,2019-02-12T01:27:21Z,False,False,False,False,False,0,0
fe8e9e4,9560,True,2019-02-12T18:25:49Z,False,False,False,False,True,0,0
55ffed3,9560,True,2019-02-14T13:48:42Z,False,False,False,False,False,1,0
5c47c57,9557,True,2019-02-11T18:51:58Z,True,,,,,,
d020fbb,9554,True,2019-02-11T16:05:25Z,True,,,,,,
d638148,9553,True,2019-02-12T16:16:39Z,True,,,,,,
afd1a00,9553,True,2019-02-11T11:52:52Z,False,False,False,False,True,0,0
f272d06,9553,True,2019-02-12T13:39:49Z,True,,,,,,
377eb7b,9551,True,2019-02-11T15:21:58Z,True,,,,,,
7832bb5,9549,True,2019-02-11T15:10:46Z,True,,,,,,
1be23d8,9549,True,2019-02-11T15:07:59Z,True,False,False,False,False,0,0
9da757b,9548,True,2019-02-11T14:48:43Z,True,,,,,,
6c29129,9544,True,2019-02-11T13:13:29Z,False,False,False,True,False,0,0
63bd714,9544,True,2019-02-11T12:46:38Z,False,False,True,False,False,0,0
1c7576b,9543,True,2019-02-11T03:05:13Z,False,False,True,False,False,0,0
5446b14,9542,True,2019-02-14T07:04:42Z,False,False,False,False,False,1,0
94ec0b8,9542,True,2019-02-11T09:55:43Z,True,,,,,,
e5865b2,9542,True,2019-02-11T16:30:40Z,True,,,,,,
c1ad061,9542,True,2019-02-13T11:30:36Z,False,False,False,True,False,1,0
22bbbd1,9541,True,2019-02-11T10:00:40Z,True,,,,,,
3aaf1d2,9540,True,2019-02-11T09:57:11Z,True,,,,,,
80a6828,9539,True,2019-02-11T09:13:05Z,True,,,,,,
ecd0006,9536,True,2019-02-09T17:04:10Z,False,False,False,True,False,0,0
358059e,9535,True,2019-02-09T15:40:05Z,False,False,False,True,False,0,0
727f2b1,9534,True,2019-02-08T22:48:14Z,True,,,,,,
614ddf6,9534,True,2019-02-10T00:37:10Z,True,,,,,,
8276171,9531,True,2019-02-08T17:24:11Z,False,False,False,False,False,0,0
c352873,9530,True,2019-05-20T08:50:05Z,True,,,,,,
3536b04,9530,True,2019-02-08T17:22:27Z,False,True,False,False,False,0,0
05b9bba,9530,True,2019-02-08T17:25:28Z,False,False,False,True,False,1,0
dc2e391,9530,True,2019-02-11T10:17:05Z,False,False,False,True,False,0,1
5f8a920,9530,True,2019-02-18T21:52:58Z,False,False,False,False,False,0,1
240180a,9530,True,2019-05-10T15:18:39Z,True,,,,,,
9f7b6c1,9530,True,2019-05-20T07:52:20Z,False,False,False,False,True,0,0
93dc998,9529,True,2019-02-08T15:52:50Z,True,,,,,,
2b5e875,9529,True,2019-02-08T15:42:15Z,False,False,False,False,False,1,0
ac71691,9528,True,2019-02-11T11:56:07Z,True,,,,,,
f042749,9528,True,2019-02-08T15:10:46Z,False,False,True,False,False,0,0
118febd,9528,True,2019-02-08T16:58:46Z,False,False,False,True,False,0,0
6e05210,9525,True,2019-02-08T13:19:38Z,True,,,,,,
b08c14e,9524,True,2019-02-28T14:41:28Z,True,,,,,,
1629021,9524,True,2019-02-08T12:51:15Z,False,False,False,False,False,1,1
6c06f36,9523,True,2019-02-08T12:34:02Z,False,False,False,False,False,0,1
062456a,9522,True,2019-02-09T17:27:14Z,True,,,,,,
69f84e0,9522,True,2019-02-08T12:17:01Z,False,False,False,False,False,0,1
ef8a8ce,9515,True,2019-02-08T00:59:42Z,False,False,False,False,False,0,1
a3cae58,9513,True,2019-02-07T23:04:50Z,True,False,False,False,False,0,0
878fe50,9511,True,2019-02-20T15:39:52Z,True,,,,,,
8101fcf,9511,True,2019-02-07T16:16:43Z,True,,,,,,
a0116bd,9509,True,2019-02-11T13:26:41Z,True,,,,,,
71d0a1b,9509,True,2019-02-07T15:25:47Z,True,,,,,,
787a2cd,9506,True,2019-02-07T15:04:00Z,True,,,,,,
e3c4413,9504,True,2019-02-07T13:43:20Z,True,,,,,,
1a95e38,9502,True,2019-02-07T13:37:48Z,True,,,,,,
499491f,9501,True,2019-02-19T12:07:13Z,True,,,,,,
bd49550,9501,True,2019-02-07T13:21:32Z,False,False,False,True,False,0,0
133d01d,9501,True,2019-02-07T15:06:42Z,True,False,False,False,False,0,0
6432d48,9501,True,2019-02-07T15:07:16Z,False,False,False,False,False,0,0
f185293,9501,True,2019-02-07T15:45:24Z,True,False,False,False,False,0,0
1483342,9501,True,2019-02-11T11:50:03Z,False,True,False,False,False,0,0
11e052b,9501,True,2019-02-11T11:52:52Z,False,False,True,True,False,0,0
14f7f58,9501,True,2019-02-11T15:55:46Z,False,False,False,True,False,0,0
9ec5fa6,9501,True,2019-02-11T21:48:47Z,True,,,,,,
58aacb8,9501,True,2019-02-12T13:39:59Z,False,False,False,True,False,0,0
42e17a1,9501,True,2019-02-12T16:16:39Z,True,,,,,,
e03061a,9501,True,2019-02-13T14:47:01Z,False,False,False,False,False,1,0
f2c9556,9501,True,2019-02-14T14:02:52Z,False,False,False,False,False,0,0
b6233a5,9501,True,2019-02-14T14:16:14Z,False,False,False,False,True,1,0
5b7ab0f,9501,True,2019-02-16T15:43:59Z,True,,,,,,
f244c76,9501,True,2019-02-18T20:24:11Z,False,False,False,False,True,1,0
503cf04,9499,True,2019-02-07T11:02:16Z,True,,,,,,
f303af4,9498,True,2019-02-07T00:10:43Z,True,,,,,,
